bank;category_title;mcc;note
Альфа-Банк;Путешествия;3623;
Альфа-Банк;Путешествия;3624;
Альфа-Банк;Путешествия;3625;
Альфа-Банк;Путешествия;3626;
Альфа-Банк;Путешествия;3627;
Альфа-Банк;Путешествия;3628;
Альфа-Банк;Путешествия;3629;
Альфа-Банк;Путешествия;3630;
Альфа-Банк;Путешествия;3631;
Альфа-Банк;Путешествия;3632;
Альфа-Банк;Путешествия;3633;
Альфа-Банк;Путешествия;3634;
Альфа-Банк;Путешествия;3635;
Альфа-Банк;Путешествия;3636;
Альфа-Банк;Путешествия;3637;
Альфа-Банк;Путешествия;3638;
Альфа-Банк;Путешествия;3639;
Альфа-Банк;Путешествия;3640;
Альфа-Банк;Путешествия;3641;
Альфа-Банк;Путешествия;3642;
Альфа-Банк;Путешествия;3643;
Альфа-Банк;Путешествия;3644;
Альфа-Банк;Путешествия;3645;
Альфа-Банк;Путешествия;3646;
Альфа-Банк;Путешествия;3647;
Альфа-Банк;Путешествия;3648;
Альфа-Банк;Путешествия;3649;
Альфа-Банк;Путешествия;3650;
Альфа-Банк;Путешествия;3651;
Альфа-Банк;Путешествия;3652;
Альфа-Банк;Путешествия;3653;
Альфа-Банк;Путешествия;3654;
Альфа-Банк;Путешествия;3655;
Альфа-Банк;Путешествия;3656;
Альфа-Банк;Путешествия;3657;
Альфа-Банк;Путешествия;3658;
Альфа-Банк;Путешествия;3659;
Альфа-Банк;Путешествия;3660;
Альфа-Банк;Путешествия;3661;
Альфа-Банк;Путешествия;3662;
Альфа-Банк;Путешествия;3663;
Альфа-Банк;Путешествия;3664;
Альфа-Банк;Путешествия;3665;
Альфа-Банк;Путешествия;3666;
Альфа-Банк;Путешествия;3667;
Альфа-Банк;Путешествия;3668;
Альфа-Банк;Путешествия;3669;
Альфа-Банк;Путешествия;3670;
Альфа-Банк;Путешествия;3671;
Альфа-Банк;Путешествия;3672;
Альфа-Банк;Путешествия;3673;
Альфа-Банк;Путешествия;3674;
Альфа-Банк;Путешествия;3675;
Альфа-Банк;Путешествия;3676;
Альфа-Банк;Путешествия;3677;
Альфа-Банк;Путешествия;3678;
Альфа-Банк;Путешествия;3679;
Альфа-Банк;Путешествия;3680;
Альфа-Банк;Путешествия;3681;
Альфа-Банк;Путешествия;3682;
Альфа-Банк;Путешествия;3683;
Альфа-Банк;Путешествия;3684;
Альфа-Банк;Путешествия;3685;
Альфа-Банк;Путешествия;3686;
Альфа-Банк;Путешествия;3687;
Альфа-Банк;Путешествия;3688;
Альфа-Банк;Путешествия;3689;
Альфа-Банк;Путешествия;3690;
Альфа-Банк;Путешествия;3691;
Альфа-Банк;Путешествия;3692;
Альфа-Банк;Путешествия;3693;
Альфа-Банк;Путешествия;3694;
Альфа-Банк;Путешествия;3695;
Альфа-Банк;Путешествия;3696;
Альфа-Банк;Путешествия;3697;
Альфа-Банк;Путешествия;3698;
Альфа-Банк;Путешествия;3699;
Альфа-Банк;Путешествия;3700;
Альфа-Банк;Путешествия;3701;
Альфа-Банк;Путешествия;3702;
Альфа-Банк;Путешествия;3703;
Альфа-Банк;Путешествия;3704;
Альфа-Банк;Путешествия;3705;
Альфа-Банк;Путешествия;3706;
Альфа-Банк;Путешествия;3707;
Альфа-Банк;Путешествия;3708;
Альфа-Банк;Путешествия;3709;
Альфа-Банк;Путешествия;3710;
Альфа-Банк;Путешествия;3711;
Альфа-Банк;Путешествия;3712;
Альфа-Банк;Путешествия;3713;
Альфа-Банк;Путешествия;3714;
Альфа-Банк;Путешествия;3715;
Альфа-Банк;Путешествия;3716;
Альфа-Банк;Путешествия;3717;
Альфа-Банк;Путешествия;3718;
Альфа-Банк;Путешествия;3719;
Альфа-Банк;Путешествия;3720;
Альфа-Банк;Путешествия;3721;
Альфа-Банк;Путешествия;3722;
Альфа-Банк;Путешествия;3723;
Альфа-Банк;Путешествия;3724;
Альфа-Банк;Путешествия;3725;
Альфа-Банк;Путешествия;3726;
Альфа-Банк;Путешествия;3727;
Альфа-Банк;Путешествия;3728;
Альфа-Банк;Путешествия;3729;
Альфа-Банк;Путешествия;3730;
Альфа-Банк;Путешествия;3731;
Альфа-Банк;Путешествия;3732;
Альфа-Банк;Путешествия;3733;
Альфа-Банк;Путешествия;3734;
Альфа-Банк;Путешествия;3735;
Альфа-Банк;Путешествия;3736;
Альфа-Банк;Путешествия;3737;
Альфа-Банк;Путешествия;3738;
Альфа-Банк;Путешествия;3739;
Альфа-Банк;Путешествия;3740;
Альфа-Банк;Путешествия;3741;
Альфа-Банк;Путешествия;3742;
Альфа-Банк;Путешествия;3743;
Альфа-Банк;Путешествия;3744;
Альфа-Банк;Путешествия;3745;
Альфа-Банк;Путешествия;3746;
Альфа-Банк;Путешествия;3747;
Альфа-Банк;Путешествия;3748;
Альфа-Банк;Путешествия;3749;
Альфа-Банк;Путешествия;3750;
Альфа-Банк;Путешествия;3751;
Альфа-Банк;Путешествия;3752;
Альфа-Банк;Путешествия;3753;
Альфа-Банк;Путешествия;3754;
Альфа-Банк;Путешествия;3755;
Альфа-Банк;Путешествия;3756;
Альфа-Банк;Путешествия;3757;
Альфа-Банк;Путешествия;3758;
Альфа-Банк;Путешествия;3759;
Альфа-Банк;Путешествия;3760;
Альфа-Банк;Путешествия;3761;
Альфа-Банк;Путешествия;3762;
Альфа-Банк;Путешествия;3763;
Альфа-Банк;Путешествия;3764;
Альфа-Банк;Путешествия;3765;
Альфа-Банк;Путешествия;3766;
Альфа-Банк;Путешествия;3767;
Альфа-Банк;Путешествия;3768;
Альфа-Банк;Путешествия;3769;
Альфа-Банк;Путешествия;3770;
Альфа-Банк;Путешествия;3771;
Альфа-Банк;Путешествия;3772;
Альфа-Банк;Путешествия;3773;
Альфа-Банк;Путешествия;3774;
Альфа-Банк;Путешествия;3775;
Альфа-Банк;Путешествия;3776;
Альфа-Банк;Путешествия;3777;
Альфа-Банк;Путешествия;3778;
Альфа-Банк;Путешествия;3779;
Альфа-Банк;Путешествия;3780;
Альфа-Банк;Путешествия;3781;
Альфа-Банк;Путешествия;3782;
Альфа-Банк;Путешествия;3783;
Альфа-Банк;Путешествия;3784;
Альфа-Банк;Путешествия;3785;
Альфа-Банк;Путешествия;3786;
Альфа-Банк;Путешествия;3787;
Альфа-Банк;Путешествия;3788;
Альфа-Банк;Путешествия;3789;
Альфа-Банк;Путешествия;3790;
Альфа-Банк;Путешествия;3791;
Альфа-Банк;Путешествия;3792;
Альфа-Банк;Путешествия;3793;
Альфа-Банк;Путешествия;3794;
Альфа-Банк;Путешествия;3795;
Альфа-Банк;Путешествия;3796;
Альфа-Банк;Путешествия;3797;
Альфа-Банк;Путешествия;3798;
Альфа-Банк;Путешествия;3799;
Альфа-Банк;Путешествия;3800;
Альфа-Банк;Путешествия;3801;
Альфа-Банк;Путешествия;3802;
Альфа-Банк;Путешествия;3803;
Альфа-Банк;Путешествия;3804;
Альфа-Банк;Путешествия;3805;
Альфа-Банк;Путешествия;3806;
Альфа-Банк;Путешествия;3807;
Альфа-Банк;Путешествия;3808;
Альфа-Банк;Путешествия;3809;
Альфа-Банк;Путешествия;3810;
Альфа-Банк;Путешествия;3811;
Альфа-Банк;Путешествия;3812;
Альфа-Банк;Путешествия;3813;
Альфа-Банк;Путешествия;3814;
Альфа-Банк;Путешествия;3815;
Альфа-Банк;Путешествия;3816;
Альфа-Банк;Путешествия;3817;
Альфа-Банк;Путешествия;3818;
Альфа-Банк;Путешествия;3819;
Альфа-Банк;Путешествия;3820;
Альфа-Банк;Путешествия;3821;
Альфа-Банк;Путешествия;3822;
Альфа-Банк;Путешествия;3823;
Альфа-Банк;Путешествия;3824;
Альфа-Банк;Путешествия;3825;
Альфа-Банк;Путешествия;3826;
Альфа-Банк;Путешествия;3827;
Альфа-Банк;Путешествия;3828;
Альфа-Банк;Путешествия;3829;
Альфа-Банк;Путешествия;3830;
Альфа-Банк;Путешествия;3831;
Альфа-Банк;Путешествия;3832;
Альфа-Банк;Путешествия;3833;
Альфа-Банк;Путешествия;3834;
Альфа-Банк;Путешествия;3835;
Альфа-Банк;Путешествия;3836;
Альфа-Банк;Путешествия;3837;
Альфа-Банк;Путешествия;3838;
Альфа-Банк;Путешествия;4411;
Альфа-Банк;Путешествия;4511;
Альфа-Банк;Путешествия;4722;
Альфа-Банк;Путешествия;4723;
Альфа-Банк;Путешествия;5962;
Альфа-Банк;Путешествия;7011;
Альфа-Банк;Путешествия;7033;
Альфа-Банк;Развлечения;3990;
Альфа-Банк;Развлечения;5733;
Альфа-Банк;Развлечения;5735;
Альфа-Банк;Развлечения;5945;
Альфа-Банк;Развлечения;5946;
Альфа-Банк;Развлечения;5947;
Альфа-Банк;Развлечения;5949;
Альфа-Банк;Развлечения;5970;
Альфа-Банк;Развлечения;5971;
Альфа-Банк;Развлечения;5972;
Альфа-Банк;Развлечения;5998;
Альфа-Банк;Развлечения;7032;
Альфа-Банк;Развлечения;7221;
Альфа-Банк;Развлечения;7395;
Альфа-Банк;Развлечения;7800;
Альфа-Банк;Развлечения;7801;
Альфа-Банк;Развлечения;7829;
Альфа-Банк;Развлечения;7832;
Альфа-Банк;Развлечения;7841;
Альфа-Банк;Развлечения;7911;
Альфа-Банк;Развлечения;7922;
Альфа-Банк;Развлечения;7929;
Альфа-Банк;Развлечения;7932;
Альфа-Банк;Развлечения;7933;
Альфа-Банк;Развлечения;7941;
Альфа-Банк;Развлечения;7991;
Альфа-Банк;Развлечения;7992;
Альфа-Банк;Развлечения;7993;
Альфа-Банк;Развлечения;7994;
Альфа-Банк;Развлечения;7995;
Альфа-Банк;Развлечения;7996;
Альфа-Банк;Развлечения;7997;
Альфа-Банк;Развлечения;7998;
Альфа-Банк;Развлечения;7999;
Альфа-Банк;Развлечения;9406;
Альфа-Банк;Развлечения;9754;
Альфа-Банк;Связь, интернет и ТВ;4813;
Альфа-Банк;Связь, интернет и ТВ;4814;
Альфа-Банк;Связь, интернет и ТВ;4815;
Альфа-Банк;Связь, интернет и ТВ;4816;
Альфа-Банк;Связь, интернет и ТВ;4821;
Альфа-Банк;Связь, интернет и ТВ;4899;
Альфа-Банк;Связь, интернет и ТВ;7372;
Альфа-Банк;Связь, интернет и ТВ;7375;
Альфа-Банк;Спортивные товары;5655;
Альфа-Банк;Спортивные товары;5940;
Альфа-Банк;Спортивные товары;5941;
Альфа-Банк;Такси;3990;
Альфа-Банк;Такси;4121;
Альфа-Банк;Техника;3990;
Альфа-Банк;Техника;4812;
Альфа-Банк;Техника;5044;
Альфа-Банк;Техника;5045;
Альфа-Банк;Техника;5065;
Альфа-Банк;Техника;5722;
Альфа-Банк;Техника;5732;
Альфа-Банк;Техника;5978;
Альфа-Банк;Техника;5997;
Альфа-Банк;Техника;7379;
Альфа-Банк;Техника;7622;
Альфа-Банк;Техника;7623;
Альфа-Банк;Техника;7629;
Альфа-Банк;Транспорт;3990;
Альфа-Банк;Транспорт;4011;
Альфа-Банк;Транспорт;4111;
Альфа-Банк;Транспорт;4112;
Альфа-Банк;Транспорт;4131;
Альфа-Банк;Транспорт;4729;
Альфа-Банк;Транспорт;4789;
Альфа-Банк;Фастфуд;3990;
Альфа-Банк;Фастфуд;5814;
Альфа-Банк;Цветы;5193;
Альфа-Банк;Цветы;5992;
Альфа-Банк;Цифровые товары;5734;
Альфа-Банк;Цифровые товары;5735;
Альфа-Банк;Цифровые товары;5815;
Альфа-Банк;Цифровые товары;5816;
Альфа-Банк;Цифровые товары;5817;
Альфа-Банк;Цифровые товары;5818;
Альфа-Банк;Ювелирные изделия;5094;
Альфа-Банк;Ювелирные изделия;5944;
ВТБ;Duty Free;5309;
ВТБ;АЗС;5172;
ВТБ;АЗС;5541;
ВТБ;АЗС;5542;
ВТБ;АЗС;5552;
ВТБ;АЗС;5983;
ВТБ;АЗС;9752;
ВТБ;Авиабилеты;3000;
ВТБ;Авиабилеты;3001;
ВТБ;Авиабилеты;3002;
ВТБ;Авиабилеты;3003;
ВТБ;Авиабилеты;3004;
ВТБ;Авиабилеты;3005;
ВТБ;Авиабилеты;3006;
ВТБ;Авиабилеты;3007;
ВТБ;Авиабилеты;3008;
ВТБ;Авиабилеты;3009;
ВТБ;Авиабилеты;3010;
ВТБ;Авиабилеты;3011;
ВТБ;Авиабилеты;3012;
ВТБ;Авиабилеты;3013;
ВТБ;Авиабилеты;3014;
ВТБ;Авиабилеты;3015;
ВТБ;Авиабилеты;3016;
ВТБ;Авиабилеты;3017;
ВТБ;Авиабилеты;3018;
ВТБ;Авиабилеты;3019;
ВТБ;Авиабилеты;3020;
ВТБ;Авиабилеты;3021;
ВТБ;Авиабилеты;3022;
ВТБ;Авиабилеты;3023;
ВТБ;Авиабилеты;3024;
ВТБ;Авиабилеты;3025;
ВТБ;Авиабилеты;3026;
ВТБ;Авиабилеты;3027;
ВТБ;Авиабилеты;3028;
ВТБ;Авиабилеты;3029;
ВТБ;Авиабилеты;3030;
ВТБ;Авиабилеты;3031;
ВТБ;Авиабилеты;3032;
ВТБ;Авиабилеты;3033;
ВТБ;Авиабилеты;3034;
ВТБ;Авиабилеты;3035;
ВТБ;Авиабилеты;3036;
ВТБ;Авиабилеты;3037;
ВТБ;Авиабилеты;3038;
ВТБ;Авиабилеты;3039;
ВТБ;Авиабилеты;3040;
ВТБ;Авиабилеты;3041;
ВТБ;Авиабилеты;3042;
ВТБ;Авиабилеты;3043;
ВТБ;Авиабилеты;3044;
ВТБ;Авиабилеты;3045;
ВТБ;Авиабилеты;3046;
ВТБ;Авиабилеты;3047;
ВТБ;Авиабилеты;3048;
ВТБ;Авиабилеты;3049;
ВТБ;Авиабилеты;3050;
ВТБ;Авиабилеты;3051;
ВТБ;Авиабилеты;3052;
ВТБ;Авиабилеты;3053;
ВТБ;Авиабилеты;3054;
ВТБ;Авиабилеты;3055;
ВТБ;Авиабилеты;3056;
ВТБ;Авиабилеты;3057;
ВТБ;Авиабилеты;3058;
ВТБ;Авиабилеты;3059;
ВТБ;Авиабилеты;3060;
ВТБ;Авиабилеты;3061;
ВТБ;Авиабилеты;3062;
ВТБ;Авиабилеты;3063;
ВТБ;Авиабилеты;3064;
ВТБ;Авиабилеты;3065;
ВТБ;Авиабилеты;3066;
ВТБ;Авиабилеты;3067;
ВТБ;Авиабилеты;3068;
ВТБ;Авиабилеты;3069;
ВТБ;Авиабилеты;3071;
ВТБ;Авиабилеты;3072;
ВТБ;Авиабилеты;3073;
ВТБ;Авиабилеты;3075;
ВТБ;Авиабилеты;3076;
ВТБ;Авиабилеты;3077;
ВТБ;Авиабилеты;3078;
ВТБ;Авиабилеты;3079;
ВТБ;Авиабилеты;3081;
ВТБ;Авиабилеты;3082;
ВТБ;Авиабилеты;3083;
ВТБ;Авиабилеты;3084;
ВТБ;Авиабилеты;3085;
ВТБ;Авиабилеты;3086;
ВТБ;Авиабилеты;3087;
ВТБ;Авиабилеты;3088;
ВТБ;Авиабилеты;3089;
ВТБ;Авиабилеты;3090;
ВТБ;Авиабилеты;3092;
ВТБ;Авиабилеты;3093;
ВТБ;Авиабилеты;3094;
ВТБ;Авиабилеты;3095;
ВТБ;Авиабилеты;3096;
ВТБ;Авиабилеты;3097;
ВТБ;Авиабилеты;3098;
ВТБ;Авиабилеты;3099;
ВТБ;Авиабилеты;3100;
ВТБ;Авиабилеты;3101;
ВТБ;Авиабилеты;3102;
ВТБ;Авиабилеты;3103;
ВТБ;Авиабилеты;3104;
ВТБ;Авиабилеты;3105;
ВТБ;Авиабилеты;3106;
ВТБ;Авиабилеты;3107;
ВТБ;Авиабилеты;3109;
ВТБ;Авиабилеты;3110;
ВТБ;Авиабилеты;3111;
ВТБ;Авиабилеты;3112;
ВТБ;Авиабилеты;3113;
ВТБ;Авиабилеты;3114;
ВТБ;Авиабилеты;3115;
ВТБ;Авиабилеты;3116;
ВТБ;Авиабилеты;3117;
ВТБ;Авиабилеты;3118;
ВТБ;Авиабилеты;3119;
ВТБ;Авиабилеты;3120;
ВТБ;Авиабилеты;3121;
ВТБ;Авиабилеты;3122;
ВТБ;Авиабилеты;3123;
ВТБ;Авиабилеты;3124;
ВТБ;Авиабилеты;3125;
ВТБ;Авиабилеты;3126;
ВТБ;Авиабилеты;3127;
ВТБ;Авиабилеты;3128;
ВТБ;Авиабилеты;3129;
ВТБ;Авиабилеты;3130;
ВТБ;Авиабилеты;3131;
ВТБ;Авиабилеты;3132;
ВТБ;Авиабилеты;3133;
ВТБ;Авиабилеты;3134;
ВТБ;Авиабилеты;3135;
ВТБ;Авиабилеты;3136;
ВТБ;Авиабилеты;3137;
ВТБ;Авиабилеты;3138;
ВТБ;Авиабилеты;3139;
ВТБ;Авиабилеты;3140;
ВТБ;Авиабилеты;3141;
ВТБ;Авиабилеты;3142;
ВТБ;Авиабилеты;3143;
ВТБ;Авиабилеты;3144;
ВТБ;Авиабилеты;3145;
ВТБ;Авиабилеты;3146;
ВТБ;Авиабилеты;3147;
ВТБ;Авиабилеты;3148;
ВТБ;Авиабилеты;3150;
ВТБ;Авиабилеты;3151;
ВТБ;Авиабилеты;3152;
ВТБ;Авиабилеты;3153;
ВТБ;Авиабилеты;3154;
ВТБ;Авиабилеты;3155;
ВТБ;Авиабилеты;3156;
ВТБ;Авиабилеты;3157;
ВТБ;Авиабилеты;3158;
ВТБ;Авиабилеты;3159;
ВТБ;Авиабилеты;3160;
ВТБ;Авиабилеты;3161;
ВТБ;Авиабилеты;3162;
ВТБ;Авиабилеты;3163;
ВТБ;Авиабилеты;3164;
ВТБ;Авиабилеты;3165;
ВТБ;Авиабилеты;3166;
ВТБ;Авиабилеты;3167;
ВТБ;Авиабилеты;3168;
ВТБ;Авиабилеты;3169;
ВТБ;Авиабилеты;3170;
ВТБ;Авиабилеты;3171;
ВТБ;Авиабилеты;3172;
ВТБ;Авиабилеты;3173;
ВТБ;Авиабилеты;3174;
ВТБ;Авиабилеты;3175;
ВТБ;Авиабилеты;3176;
ВТБ;Авиабилеты;3177;
ВТБ;Авиабилеты;3178;
ВТБ;Авиабилеты;3179;
ВТБ;Авиабилеты;3180;
ВТБ;Авиабилеты;3181;
ВТБ;Авиабилеты;3182;
ВТБ;Авиабилеты;3183;
ВТБ;Авиабилеты;3184;
ВТБ;Авиабилеты;3185;
ВТБ;Авиабилеты;3186;
ВТБ;Авиабилеты;3187;
ВТБ;Авиабилеты;3188;
ВТБ;Авиабилеты;3189;
ВТБ;Авиабилеты;3190;
ВТБ;Авиабилеты;3191;
ВТБ;Авиабилеты;3192;
ВТБ;Авиабилеты;3193;
ВТБ;Авиабилеты;3194;
ВТБ;Авиабилеты;3195;
ВТБ;Авиабилеты;3196;
ВТБ;Авиабилеты;3197;
ВТБ;Авиабилеты;3198;
ВТБ;Авиабилеты;3199;
ВТБ;Авиабилеты;3200;
ВТБ;Авиабилеты;3201;
ВТБ;Авиабилеты;3202;
ВТБ;Авиабилеты;3203;
ВТБ;Авиабилеты;3204;
ВТБ;Авиабилеты;3205;
ВТБ;Авиабилеты;3206;
ВТБ;Авиабилеты;3207;
ВТБ;Авиабилеты;3208;
ВТБ;Авиабилеты;3209;
ВТБ;Авиабилеты;3210;
ВТБ;Авиабилеты;3211;
ВТБ;Авиабилеты;3212;
ВТБ;Авиабилеты;3213;
ВТБ;Авиабилеты;3214;
ВТБ;Авиабилеты;3215;
ВТБ;Авиабилеты;3216;
ВТБ;Авиабилеты;3217;
ВТБ;Авиабилеты;3218;
ВТБ;Авиабилеты;3219;
ВТБ;Авиабилеты;3220;
ВТБ;Авиабилеты;3221;
ВТБ;Авиабилеты;3222;
ВТБ;Авиабилеты;3223;
ВТБ;Авиабилеты;3224;
ВТБ;Авиабилеты;3225;
ВТБ;Авиабилеты;3226;
ВТБ;Авиабилеты;3227;
ВТБ;Авиабилеты;3228;
ВТБ;Авиабилеты;3229;
ВТБ;Авиабилеты;3230;
ВТБ;Авиабилеты;3231;
ВТБ;Авиабилеты;3232;
ВТБ;Авиабилеты;3233;
ВТБ;Авиабилеты;3234;
ВТБ;Авиабилеты;3235;
ВТБ;Авиабилеты;3236;
ВТБ;Авиабилеты;3237;
ВТБ;Авиабилеты;3238;
ВТБ;Авиабилеты;3239;
ВТБ;Авиабилеты;3240;
